CIUDAD,AÑO,ED4,CV4,SA6
Ibagué,2013,NA,Seguro,No
Ibagué,2013,Muy satisfecho,Algo seguro,No
Ibagué,2013,Algo satisfecho,Seguro,No
Ibagué,2013,Muy satisfecho,Algo seguro,No
Ibagué,2013,NA,Poco seguro,No
Ibagué,2013,NA,Seguro,No
Ibagué,2013,Algo satisfecho,Poco seguro,No
Ibagué,2013,Algo satisfecho,Poco seguro,No
Ibagué,2013,NA,Muy seguro,Si
Ibagué,2013,Muy satisfecho,Muy seguro,No
Ibagué,2013,Algo insatisfecho,Algo seguro,Si
Ibagué,2013,Muy satisfecho,Algo seguro,No
Ibagué,2013,Muy satisfecho,Seguro,No
Ibagué,2013,Muy satisfecho,Algo seguro,No
Ibagué,2013,NA,Muy seguro,No
Ibagué,2013,Algo satisfecho,Seguro,No
Ibagué,2013,NA,Seguro,Si
Ibagué,2013,Muy insatisfecho,Seguro,Si
Ibagué,2013,Algo satisfecho,Algo seguro,Si
Ibagué,2013,NA,Muy seguro,No
Ibagué,2013,NA,Poco seguro,No
Ibagué,2013,Muy satisfecho,Algo seguro,No
Ibagué,2013,NA,Muy seguro,Si
Ibagué,2013,NA,Muy seguro,Si
Ibagué,2013,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2013,Algo satisfecho,Poco seguro,Si
Ibagué,2013,NA,Algo seguro,No
Ibagué,2013,Algo satisfecho,Algo seguro,No
Ibagué,2013,Ni satisfecho ni insatisfecho,Nada seguro,No
Ibagué,2013,NA,Seguro,No
Ibagué,2013,Algo insatisfecho,Seguro,No
Ibagué,2013,NA,Muy seguro,No
Ibagué,2013,Algo satisfecho,Seguro,No
Ibagué,2013,NA,Algo seguro,No
Ibagué,2013,Muy insatisfecho,Poco seguro,No
Ibagué,2013,NA,Muy seguro,Si
Ibagué,2013,Muy satisfecho,Nada seguro,No
Ibagué,2013,NA,Algo seguro,No
Ibagué,2013,Algo satisfecho,Seguro,Si
Ibagué,2013,Ni satisfecho ni insatisfecho,Nada seguro,No
Ibagué,2013,NA,Seguro,No
Ibagué,2013,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2013,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2013,Algo insatisfecho,Seguro,No
Ibagué,2013,NA,Nada seguro,No
Ibagué,2013,Algo satisfecho,Algo seguro,No
Ibagué,2013,NA,Algo seguro,No
Ibagué,2013,Algo insatisfecho,Seguro,No
Ibagué,2013,NA,Seguro,No
Ibagué,2013,NA,Seguro,No
Ibagué,2013,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2013,Muy satisfecho,Muy seguro,Si
Ibagué,2013,NA,Algo seguro,No
Ibagué,2013,Muy insatisfecho,Seguro,No
Ibagué,2013,Muy satisfecho,Nada seguro,No
Ibagué,2013,NA,Poco seguro,Si
Ibagué,2013,Algo satisfecho,Seguro,Si
Ibagué,2013,NA,Muy seguro,No
Ibagué,2013,NA,Seguro,No
Ibagué,2013,Muy satisfecho,Muy seguro,Si
Ibagué,2013,Muy satisfecho,Algo seguro,Si
Ibagué,2013,NA,Algo seguro,Si
Ibagué,2013,NA,Algo seguro,No
Ibagué,2013,NA,Seguro,Si
Ibagué,2013,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2013,NA,Algo seguro,Si
Ibagué,2013,Algo satisfecho,Seguro,Si
Ibagué,2013,NA,Seguro,No
Ibagué,2013,NA,Algo seguro,No
Ibagué,2013,NA,Algo seguro,No
Ibagué,2013,Algo satisfecho,Seguro,No
Ibagué,2013,Ni satisfecho ni insatisfecho,Seguro,Si
Ibagué,2013,Muy satisfecho,Nada seguro,Si
Ibagué,2013,Algo satisfecho,Nada seguro,Si
Ibagué,2013,Algo satisfecho,Algo seguro,No
Ibagué,2013,Ni satisfecho ni insatisfecho,Muy seguro,Si
Ibagué,2013,Muy satisfecho,Algo seguro,No
Ibagué,2013,NA,Algo seguro,No
Ibagué,2013,Algo satisfecho,Muy seguro,Si
Ibagué,2013,NA,Muy seguro,Si
Ibagué,2013,NA,Muy seguro,Si
Ibagué,2013,Algo satisfecho,Algo seguro,No
Ibagué,2013,Muy satisfecho,Muy seguro,No
Ibagué,2013,Algo satisfecho,Poco seguro,No
Ibagué,2013,NA,Algo seguro,Si
Ibagué,2013,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2013,Algo satisfecho,Seguro,Si
Ibagué,2013,Muy satisfecho,Seguro,No
Ibagué,2014,Muy satisfecho,Seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Muy satisfecho,Nada seguro,No
Ibagué,2014,NA,Nada seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Poco seguro,No
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,NA,Nada seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2014,Muy insatisfecho,Muy seguro,Si
Ibagué,2014,Algo insatisfecho,Nada seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Poco seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Muy seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,Muy insatisfecho,Seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,Muy satisfecho,Muy seguro,Si
Ibagué,2014,Algo satisfecho,Nada seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Muy seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,No
Ibagué,2014,Muy insatisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,Algo satisfecho,Seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Algo satisfecho,Muy seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,Muy satisfecho,Poco seguro,Si
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,Si
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Muy seguro,Si
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,Muy insatisfecho,Algo seguro,No
Ibagué,2014,Algo satisfecho,Seguro,No
Ibagué,2014,NA,Nada seguro,Si
Ibagué,2014,Algo insatisfecho,Algo seguro,No
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Muy seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Muy satisfecho,Muy seguro,No
Ibagué,2014,Algo satisfecho,Nada seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Muy insatisfecho,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,NA,Nada seguro,Si
Ibagué,2014,Muy insatisfecho,Nada seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Muy seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Algo satisfecho,Muy seguro,Si
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Algo insatisfecho,Nada seguro,Si
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Muy seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Nada seguro,No
Ibagué,2014,Muy satisfecho,Nada seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Muy satisfecho,Muy seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Nada seguro,No
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,Muy satisfecho,Muy seguro,No
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Poco seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,Algo satisfecho,Nada seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,NA,Nada seguro,Si
Ibagué,2014,Algo satisfecho,Poco seguro,Si
Ibagué,2014,Algo satisfecho,Nada seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Muy seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Muy satisfecho,Nada seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Muy seguro,Si
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2014,Algo satisfecho,Poco seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,Algo insatisfecho,Nada seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Algo insatisfecho,Poco seguro,No
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,Algo satisfecho,Seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Muy satisfecho,Nada seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Nada seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,Algo satisfecho,Muy seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Muy seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Nada seguro,Si
Ibagué,2014,Algo satisfecho,Poco seguro,No
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,Si
Ibagué,2014,Muy satisfecho,Nada seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Algo satisfecho,Muy seguro,No
Ibagué,2014,Algo insatisfecho,Seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,NA,Nada seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Nada seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Nada seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Muy seguro,No
Ibagué,2014,Algo satisfecho,Nada seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Muy satisfecho,Muy seguro,No
Ibagué,2014,Algo satisfecho,Poco seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Muy satisfecho,Muy seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Algo satisfecho,Seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,Muy satisfecho,Muy seguro,Si
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Muy insatisfecho,Poco seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Muy satisfecho,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,Algo satisfecho,Seguro,Si
Ibagué,2014,Algo insatisfecho,Poco seguro,No
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Muy satisfecho,Muy seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,Si
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Nada seguro,Si
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Algo insatisfecho,Poco seguro,No
Ibagué,2014,Muy satisfecho,Nada seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Algo satisfecho,Poco seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Muy satisfecho,Muy seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Muy insatisfecho,Seguro,No
Ibagué,2014,Algo insatisfecho,Algo seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,Algo insatisfecho,Seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,No
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Algo insatisfecho,Algo seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Algo satisfecho,Muy seguro,No
Ibagué,2014,Algo satisfecho,Poco seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Muy seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Muy satisfecho,Nada seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,Muy insatisfecho,Poco seguro,No
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,NA,Nada seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Seguro,Si
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Muy satisfecho,Algo seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Algo insatisfecho,Poco seguro,No
Ibagué,2014,Algo satisfecho,Muy seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Algo insatisfecho,Algo seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Muy satisfecho,Muy seguro,Si
Ibagué,2014,Algo satisfecho,Seguro,No
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,Algo satisfecho,Seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Nada seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,Si
Ibagué,2014,NA,Seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,Si
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,Algo insatisfecho,Muy seguro,Si
Ibagué,2014,Muy satisfecho,Seguro,No
Ibagué,2014,Muy satisfecho,Muy seguro,Si
Ibagué,2014,NA,Muy seguro,Si
Ibagué,2014,Muy satisfecho,Poco seguro,No
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Algo seguro,No
Ibagué,2014,NA,Nada seguro,Si
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Algo satisfecho,Poco seguro,Si
Ibagué,2014,NA,Muy seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Seguro,No
Ibagué,2014,NA,Poco seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Algo satisfecho,Muy seguro,Si
Ibagué,2014,Muy satisfecho,Algo seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Algo insatisfecho,Nada seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Muy seguro,No
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,Algo satisfecho,Muy seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Nada seguro,No
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,Algo satisfecho,Algo seguro,Si
Ibagué,2014,NA,Seguro,Si
Ibagué,2014,NA,Algo seguro,No
Ibagué,2014,NA,Algo seguro,Si
Ibagué,2014,Ni satisfecho ni insatisfecho,Poco seguro,No
Ibagué,2014,Algo satisfecho,Nada seguro,No
Ibagué,2014,NA,Poco seguro,No
Ibagué,2014,Muy insatisfecho,Nada seguro,No
Ibagué,2014,Muy satisfecho,Poco seguro,Si
