CIUDAD,AÑO,SA6,CO4
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,Si
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,Si
Medellín,2012,No,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,Si
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,No,No
Medellín,2012,Si,No
Medellín,2012,Si,No
Medellín,2012,Si,No
